CustomerID,Age,Age_Group,Gender,Income,EmailOpens,EmailClicks,ClickThroughRate,Conversion,ConversionRate,CampaignChannel,CampaignType,PreviousPurchases,LoyaltyPoints,WebsiteVisits,High_CTR
12216,58,55–64,Female,132398,0,6,0.1012257816021577,1,0.0189630266349287,PPC,Conversion,3,1651,34,1
12217,23,18–24,Male,122746,7,6,0.1537150132684592,1,0.0489522529320915,SEO,Awareness,5,704,41,1
12218,22,18–24,Male,94783,8,4,0.2839037707906821,1,0.0944343352810303,Email,Awareness,6,2777,26,1
12219,61,55–64,Female,65963,18,4,0.0167287628686331,1,0.1386663312756955,SEO,Conversion,7,4620,44,0
12220,46,45–54,Female,61983,14,6,0.2403562289078113,1,0.1577367659800671,Referral,Awareness,6,4882,29,1
12221,45,45–54,Female,55972,2,8,0.083025001631625,0,0.0157266983750274,SEO,Awareness,1,612,38,0
12222,28,25–34,Female,36959,10,9,0.0636549135551995,1,0.03897314105497,SEO,Conversion,4,758,45,0
12223,18,18–24,Female,134886,13,0,0.0773451381824726,1,0.1486604303509582,PPC,Awareness,2,4919,29,0
12224,60,55–64,Female,109343,11,7,0.0273277875340856,1,0.1644805309042831,PPC,Consideration,7,4828,44,0
12225,36,35–44,Male,54133,4,9,0.2976741490429886,1,0.0549485901842993,PPC,Conversion,3,2202,20,1
12226,26,25–34,Female,109754,1,8,0.262262051535292,1,0.0536340789311553,PPC,Awareness,8,1931,25,1
12227,44,35–44,Female,71150,6,6,0.1611062309033459,1,0.0267255934999015,PPC,Consideration,9,1851,23,1
12228,51,45–54,Male,41734,4,1,0.2173799217815566,1,0.0385558553634312,SEO,Retention,6,4439,21,1
12229,61,55–64,Female,108364,2,4,0.1714126552478172,1,0.0115230194576267,Referral,Awareness,3,2406,36,1
12230,21,18–24,Female,37400,9,3,0.2453578938907413,1,0.1220679355577999,PPC,Conversion,4,2877,42,1
12231,53,45–54,Female,40002,10,6,0.2549819055515332,1,0.181739355376992,Referral,Consideration,9,2150,25,1
12232,35,35–44,Male,118329,7,2,0.0775092241644283,1,0.0384194589122539,Referral,Retention,7,3468,21,0
12233,32,25–34,Female,144438,5,7,0.1433268534885712,1,0.1527742960537982,Social Media,Retention,6,3311,45,1
12234,68,65+,Female,56492,11,4,0.1941058429149755,1,0.1189951504012743,Social Media,Awareness,7,3105,32,1
12235,30,25–34,Female,117753,12,5,0.2937478408763997,1,0.1885851595965027,Email,Retention,4,4570,23,1
12236,36,35–44,Male,121762,1,3,0.2079799199378877,1,0.161643279269349,Social Media,Conversion,0,1017,4,1
12237,66,65+,Female,113468,15,6,0.2703141531158056,1,0.1720185143242344,PPC,Retention,8,3738,23,1
12238,23,18–24,Female,141281,12,8,0.2553724947862554,1,0.1314370089507877,Referral,Awareness,3,3011,34,1
12239,65,65+,Male,128863,8,3,0.1787982884667835,1,0.1641538627118152,Email,Retention,0,2523,21,1
12240,29,25–34,Male,50875,12,5,0.2691600544179477,1,0.0766652056611735,Social Media,Awareness,8,2649,32,1
12241,68,65+,Female,45046,14,5,0.1194523010693179,1,0.0497133430190717,SEO,Retention,3,4017,16,1
12242,54,45–54,Female,145347,7,0,0.1199922238300103,1,0.1833787945342632,Email,Consideration,2,2324,11,1
12243,34,25–34,Male,43664,16,8,0.2364800365403739,1,0.1495238168337599,PPC,Awareness,5,1951,29,1
12244,40,35–44,Female,44453,9,1,0.0490176630341531,1,0.0272335504182371,Referral,Conversion,5,4506,25,0
12245,43,35–44,Female,24746,8,9,0.0986893130629414,1,0.1747128102727762,PPC,Conversion,5,4971,12,0
12246,46,45–54,Male,109509,16,0,0.1864860107532692,1,0.0762917485959097,PPC,Retention,1,3312,5,1
12247,50,45–54,Female,143765,16,4,0.1318190236714151,1,0.0666727802029376,SEO,Consideration,6,2265,2,1
12248,44,35–44,Male,33217,18,1,0.2828098758675862,1,0.1284295777844137,SEO,Retention,4,1492,10,1
12249,42,35–44,Female,83184,18,9,0.2879667601895496,1,0.118033740860228,Referral,Retention,7,3814,42,1
12250,27,25–34,Female,108898,1,4,0.1557485795559988,1,0.1122687770214427,Social Media,Consideration,4,1753,9,1
12251,64,55–64,Female,61835,10,0,0.1663279482060475,1,0.0584266648463851,PPC,Awareness,3,1541,10,1
12252,40,35–44,Male,29133,7,6,0.2201418566288936,1,0.1923570127386817,Social Media,Conversion,4,449,15,1
12253,38,35–44,Male,121345,16,3,0.1426068283179103,1,0.1905229755276113,Referral,Consideration,3,1105,19,1
12254,38,35–44,Female,60533,0,7,0.0651285557027382,0,0.0107908160852749,PPC,Retention,3,4805,41,0
12255,60,55–64,Female,25404,17,7,0.2266210589006499,1,0.0741872495418646,Social Media,Awareness,8,3841,43,1
12256,30,25–34,Female,53339,6,6,0.2239579079123695,1,0.0186542461717888,PPC,Retention,4,662,18,1
12257,54,45–54,Female,48725,8,0,0.081044519983616,0,0.1715472655988824,SEO,Awareness,5,1460,8,0
12258,50,45–54,Female,94332,8,2,0.2515457907364922,1,0.1784384652763572,SEO,Conversion,8,4990,35,1
12259,41,35–44,Male,65380,9,5,0.1879582669618466,1,0.1084766739003863,Email,Conversion,9,3073,14,1
12260,61,55–64,Male,68073,15,5,0.0785274669914559,1,0.1695388265475359,Referral,Awareness,4,705,22,0
12261,28,25–34,Male,80873,10,5,0.1990913518089242,1,0.1436384600122204,Social Media,Conversion,3,245,20,1
12262,34,25–34,Female,106900,5,1,0.0777467626242626,1,0.1049190491564005,PPC,Retention,7,179,38,0
12263,21,18–24,Male,147240,11,7,0.0869175566832051,1,0.0791241658079151,Email,Awareness,2,1900,4,0
12264,64,55–64,Male,61341,9,2,0.2559226989729152,1,0.0605827548120463,Referral,Retention,9,3301,21,1
12265,42,35–44,Female,21236,15,4,0.2795525550795474,1,0.0592915361103798,Referral,Awareness,8,1089,30,1
12266,47,45–54,Male,87916,13,8,0.0844959709238812,1,0.1167922330051423,Referral,Retention,4,4111,14,0
12267,26,25–34,Female,125481,16,6,0.2791348007547038,1,0.0416936770331656,Social Media,Conversion,4,1459,27,1
12268,38,35–44,Male,148357,19,8,0.0792516654856825,1,0.0432104564728616,SEO,Consideration,8,2289,37,0
12269,37,35–44,Male,34538,4,3,0.0440075360073498,0,0.011974734662136,Email,Retention,1,4757,14,0
12270,36,35–44,Female,31971,3,0,0.0268849246406657,0,0.1265323313162335,Social Media,Awareness,0,4282,48,0
12271,36,35–44,Male,128601,12,9,0.0802128398414636,1,0.1989253952754099,PPC,Conversion,0,3438,18,0
12272,29,25–34,Female,119821,6,2,0.1217214967963982,1,0.1789516813313055,Social Media,Awareness,0,551,34,1
12273,54,45–54,Female,103453,10,4,0.2789890302316983,1,0.1440810628411492,PPC,Retention,7,3543,17,1
12274,59,55–64,Male,58655,10,9,0.0802258199147483,1,0.1592498065756488,PPC,Awareness,4,4760,9,0
12275,34,25–34,Male,97022,11,0,0.115984950035759,1,0.0892020160901117,Referral,Awareness,1,1704,14,1
12276,54,45–54,Female,80784,2,6,0.2229052036756358,1,0.066635115434053,Social Media,Retention,9,1546,49,1
12277,65,65+,Male,142547,11,0,0.0976014855163116,1,0.0800393735580898,SEO,Conversion,6,4518,23,0
12278,56,55–64,Male,138177,2,7,0.2084667639870783,1,0.0254701955287091,PPC,Conversion,7,2571,46,1
12279,45,45–54,Female,81289,0,6,0.1353025675820657,1,0.1304210876256301,Referral,Retention,4,133,19,1
12280,58,55–64,Female,57410,9,1,0.0669690362711599,1,0.043224354220408,SEO,Conversion,4,309,36,0
12281,52,45–54,Female,110982,0,6,0.2228770812810494,1,0.1549468601204073,Social Media,Consideration,3,3404,10,1
12282,64,55–64,Female,71302,0,5,0.0178412616734383,0,0.0460955278301244,SEO,Awareness,6,1455,8,0
12283,65,65+,Female,146112,10,6,0.0947770992711638,1,0.0533435648007939,Social Media,Retention,7,4929,4,0
12284,35,35–44,Male,41703,15,0,0.1132926463588298,1,0.1918880714814719,PPC,Consideration,8,4042,10,1
12285,31,25–34,Female,64191,2,6,0.1428832939464144,1,0.0300252232845082,Email,Awareness,5,3068,38,1
12286,52,45–54,Female,138454,2,8,0.2071620772730804,1,0.1047800824567456,Email,Retention,1,2778,26,1
12287,61,55–64,Male,74112,7,7,0.1432274483139506,1,0.0219104364063034,PPC,Conversion,1,4845,1,1
12288,58,55–64,Female,31399,12,6,0.1823539925630027,1,0.0271742884956192,SEO,Retention,2,1847,19,1
12289,24,18–24,Male,124365,15,1,0.182775932741167,1,0.1303650688063011,Social Media,Retention,4,4602,20,1
12290,58,55–64,Male,32685,14,6,0.1182487784698422,1,0.1298381799811312,Email,Awareness,7,1623,49,1
12291,30,25–34,Female,107777,9,1,0.2808516670688625,1,0.0466928534515902,Social Media,Awareness,7,853,29,1
12292,35,35–44,Female,24487,16,3,0.2871976109541684,1,0.1757724378990946,PPC,Awareness,8,35,47,1
12293,54,45–54,Male,32018,2,0,0.178736756387395,0,0.1434155291797657,SEO,Consideration,0,2775,0,1
12294,30,25–34,Male,50825,13,2,0.0307903552856752,1,0.0671160107455212,Social Media,Conversion,4,2892,34,0
12295,53,45–54,Female,27750,0,4,0.1524269936342213,1,0.0571934460216963,SEO,Retention,7,4870,25,1
12296,48,45–54,Female,78956,8,5,0.063481604770262,1,0.1533141980948574,Email,Retention,9,4263,31,0
12297,19,18–24,Female,70229,18,2,0.150132211343142,1,0.1493885455851947,Social Media,Conversion,2,4819,8,1
12298,33,25–34,Female,103220,9,2,0.0646601148045771,0,0.0382780631909731,Referral,Retention,2,365,48,0
12299,26,25–34,Male,63118,10,9,0.2141180212381764,1,0.0763456912473509,Email,Awareness,5,4937,39,1
12300,26,25–34,Male,79615,13,5,0.0333244448192393,1,0.0511686768651037,SEO,Retention,3,3014,20,0
12301,55,55–64,Female,99946,15,8,0.286458182154818,1,0.0658873972563159,PPC,Conversion,7,2214,15,1
12302,28,25–34,Female,141337,6,1,0.0666590079356722,1,0.0646371528740257,Referral,Consideration,6,2986,11,0
12303,39,35–44,Male,141869,8,1,0.2015903374542811,1,0.1954445029930264,Social Media,Consideration,0,4603,35,1
12304,50,45–54,Male,77290,12,6,0.2759190817115519,1,0.152540160891008,Email,Conversion,7,536,36,1
12305,53,45–54,Female,35105,6,3,0.0818870310553781,1,0.1582098892978163,Social Media,Retention,4,427,26,0
12306,62,55–64,Female,38913,0,0,0.2809461007207677,0,0.062710401400468,Social Media,Retention,5,3431,6,1
12307,40,35–44,Female,121564,6,5,0.122715653041479,1,0.01010014615881,Referral,Consideration,6,3710,29,1
12308,62,55–64,Male,69515,1,8,0.2885539370032511,1,0.021049830935178,Referral,Retention,4,595,23,1
12309,62,55–64,Female,67342,1,9,0.2916955188590124,1,0.1150699556647911,Referral,Consideration,8,923,49,1
12310,51,45–54,Female,132016,0,5,0.0645431724700795,1,0.0642414163906934,Referral,Conversion,7,252,29,0
12311,26,25–34,Female,135533,8,5,0.2510153277100057,1,0.0466613741231557,PPC,Conversion,6,1895,19,1
12312,41,35–44,Female,72184,9,3,0.0660920937217295,1,0.0194317751071005,SEO,Retention,7,2363,45,0
12313,25,25–34,Female,103247,9,0,0.0756677798960136,1,0.1764175304916501,Referral,Awareness,2,3097,39,0
12314,24,18–24,Female,80506,4,6,0.0343966861667855,0,0.1240241959410154,Email,Awareness,3,640,44,0
12315,53,45–54,Female,44967,6,3,0.0553957144844716,1,0.0304009107451688,Social Media,Consideration,1,266,27,0
12316,35,35–44,Female,56023,9,8,0.1933435007916613,1,0.1556167630583527,Referral,Conversion,0,2860,3,1
12317,20,18–24,Female,74288,2,3,0.140283291715018,1,0.1536068623045918,Email,Consideration,2,2900,11,1
12318,45,45–54,Female,141796,11,8,0.2393738287789621,1,0.0649866917928986,PPC,Conversion,7,1728,2,1
12319,23,18–24,Female,144939,19,0,0.1062790762997204,1,0.0458011093957814,Email,Consideration,7,2445,36,1
12320,61,55–64,Female,121541,15,9,0.290901124517307,1,0.1646565564664815,Email,Consideration,0,985,3,1
12321,61,55–64,Female,46622,17,3,0.0244630368376186,1,0.0726172992037157,PPC,Consideration,7,98,14,0
12322,38,35–44,Female,65201,15,1,0.028251426776708,1,0.1710113354053818,PPC,Retention,2,3188,27,0
12323,45,45–54,Female,95033,9,5,0.2133987206572594,1,0.0182938064790789,Social Media,Awareness,6,1624,36,1
12324,57,55–64,Female,36350,0,8,0.2673862766421293,1,0.1048649002931945,Referral,Conversion,0,1815,8,1
12325,18,18–24,Female,74820,15,1,0.2406950555739033,0,0.0441231034659277,Email,Consideration,3,837,13,1
12326,53,45–54,Female,68709,4,1,0.1520469554814049,1,0.1376885145133458,SEO,Awareness,2,577,31,1
12327,38,35–44,Male,108232,11,0,0.0881959947784558,1,0.1994706146791189,SEO,Consideration,1,3421,47,0
12328,60,55–64,Female,47470,15,8,0.0139009434983673,1,0.0883770960851175,Social Media,Consideration,9,1395,2,0
12329,52,45–54,Male,50889,13,0,0.1577409216367349,1,0.0290590039094718,SEO,Conversion,9,3331,46,1
12330,30,25–34,Male,30224,9,1,0.1479344972196901,1,0.0703578926998449,Social Media,Retention,4,4435,17,1
12331,66,65+,Female,127260,15,4,0.1098313108463695,1,0.1793862349173656,Referral,Consideration,3,738,49,1
12332,27,25–34,Male,25465,14,6,0.1776411085120206,1,0.155494594579745,Social Media,Conversion,0,625,13,1
12333,61,55–64,Male,102418,10,8,0.2213562622405692,1,0.0541202157595289,PPC,Retention,8,1937,24,1
12334,64,55–64,Male,117739,5,0,0.2132575885061903,1,0.1911837566794118,PPC,Retention,6,2020,38,1
12335,27,25–34,Male,113480,18,7,0.0863433241174224,1,0.1282157075916899,PPC,Awareness,5,3726,25,0
12336,63,55–64,Female,75214,14,0,0.179738069698232,0,0.0419293860603295,PPC,Awareness,6,231,5,1
12337,30,25–34,Female,115373,12,8,0.0531445987893595,1,0.1187412070647854,PPC,Consideration,9,1057,25,0
12338,54,45–54,Female,22944,18,9,0.0452645347276228,1,0.0957426048561588,PPC,Awareness,0,3111,47,0
12339,55,55–64,Male,44336,0,1,0.2378981925151441,1,0.1657425582069771,PPC,Conversion,5,4498,40,1
12340,41,35–44,Male,58624,9,2,0.2111863116077054,1,0.0753904056262632,PPC,Conversion,0,4475,0,1
12341,19,18–24,Male,85206,10,9,0.2326993811831723,1,0.1762458807690198,PPC,Awareness,7,319,49,1
12342,39,35–44,Female,64764,11,3,0.054214059519224,1,0.1642743734232791,Referral,Conversion,3,1236,20,0
12343,34,25–34,Female,117332,13,2,0.2752393909174334,1,0.1381746557204,PPC,Conversion,5,67,13,1
12344,53,45–54,Female,114325,15,1,0.048602367834484,0,0.0591353722457729,Social Media,Consideration,1,1310,45,0
12345,31,25–34,Female,65420,6,4,0.2623107207773413,1,0.1943626194931578,Referral,Consideration,9,3785,7,1
12346,27,25–34,Female,109758,3,1,0.11218999447872,1,0.1142466882574091,SEO,Conversion,1,4999,24,1
12347,52,45–54,Female,124381,15,1,0.0405758869799003,0,0.1824276558889755,Email,Awareness,1,115,48,0
12348,42,35–44,Female,85671,18,7,0.0931629985640025,1,0.0509886808575372,Referral,Conversion,5,1146,17,0
12349,20,18–24,Male,35773,2,1,0.062619924122026,1,0.1968418773962561,PPC,Retention,2,1929,14,0
12350,64,55–64,Male,127596,8,7,0.1522942184205971,1,0.1650512534995054,Referral,Retention,8,4455,41,1
12351,55,55–64,Female,46447,16,7,0.2854261509315329,1,0.1903531078511518,Email,Retention,2,3450,19,1
12352,34,25–34,Female,24033,3,0,0.1050826368589303,1,0.0503494891322476,Email,Consideration,2,3150,15,1
12353,29,25–34,Female,75852,8,4,0.1875087058478129,1,0.0918250349306841,PPC,Awareness,2,1662,6,1
12354,69,65+,Female,40497,13,8,0.2685990539645894,1,0.0285504451483854,PPC,Conversion,6,1249,28,1
12355,41,35–44,Male,99714,11,7,0.1927214396119072,1,0.036024225246233,Social Media,Awareness,0,3235,30,1
12356,46,45–54,Female,146892,18,9,0.1150377508522316,1,0.0639521460815302,Email,Awareness,2,3571,28,1
12357,60,55–64,Female,92082,10,8,0.2973433468810049,1,0.1908088754899187,PPC,Awareness,7,4774,16,1
12358,42,35–44,Male,93932,3,2,0.0643499444177547,0,0.1367664194127957,Email,Retention,2,585,4,0
12359,53,45–54,Female,40978,12,1,0.1617442443196973,1,0.0697801383427088,Social Media,Conversion,7,4987,17,1
12360,43,35–44,Male,128867,13,0,0.2410445946336712,1,0.1913689305792152,SEO,Consideration,0,3062,13,1
12361,55,55–64,Male,32882,9,7,0.010188172177395,1,0.1505489672572487,Email,Awareness,3,568,30,0
12362,18,18–24,Female,36945,15,7,0.2135925431213067,1,0.1823260125164191,Social Media,Awareness,1,3732,49,1
12363,37,35–44,Female,107320,19,7,0.0872846800447221,1,0.1861719508294287,Social Media,Retention,7,1799,17,0
12364,45,45–54,Male,76485,19,2,0.0592207495806443,1,0.1526462524832955,Social Media,Retention,7,1671,46,0
12365,33,25–34,Male,88850,5,0,0.0895163943768045,1,0.0561953516604013,Referral,Conversion,4,2832,24,0
12366,64,55–64,Female,138648,11,8,0.2903767634935373,1,0.1993519014726051,PPC,Consideration,2,1318,10,1
12367,34,25–34,Male,79870,15,6,0.2686612251795088,1,0.0717672596117109,Email,Consideration,9,1919,25,1
12368,57,55–64,Female,38595,7,5,0.0719887923744737,0,0.1376240924178665,Referral,Retention,1,122,4,0
12369,45,45–54,Female,104291,2,6,0.0439377642043489,1,0.1705142220419822,Email,Conversion,6,1675,15,0
12370,29,25–34,Male,117847,14,5,0.1156042553091956,1,0.0432786889406847,Referral,Awareness,6,4917,7,1
12371,44,35–44,Female,84038,17,3,0.1817775792290213,1,0.1257179191895136,PPC,Conversion,4,787,12,1
12372,59,55–64,Female,76126,7,1,0.261471942288525,1,0.081282827616369,Social Media,Consideration,4,809,31,1
12373,64,55–64,Female,131231,8,0,0.2901661362616225,1,0.056414923231441,Email,Retention,5,2302,26,1
12374,47,45–54,Male,116134,19,8,0.2278344767701986,1,0.0122366444236992,Social Media,Awareness,5,3935,48,1
12375,58,55–64,Male,55449,11,1,0.1837120916834801,1,0.1756750721216145,PPC,Awareness,6,3451,25,1
12376,51,45–54,Female,121110,14,5,0.0512762875779949,1,0.0358174939731025,Email,Consideration,9,3343,8,0
12377,54,45–54,Female,130265,11,7,0.0314682291482602,1,0.1768422605301223,SEO,Awareness,9,187,46,0
12378,23,18–24,Male,38639,14,6,0.1828477947734683,1,0.1241312137736051,SEO,Conversion,4,128,6,1
12379,24,18–24,Male,65370,17,8,0.1663285906724088,1,0.1280005553578578,SEO,Consideration,4,3601,49,1
12380,49,45–54,Female,116559,2,8,0.2553655512428896,1,0.1674438409089335,PPC,Consideration,2,344,45,1
12381,49,45–54,Female,94628,17,3,0.1035556967479801,1,0.1067938178682083,SEO,Awareness,3,4535,7,1
12382,42,35–44,Male,91918,7,8,0.0215103486314449,1,0.077884067945525,Email,Consideration,1,4319,1,0
12383,50,45–54,Female,62710,17,9,0.1328753980363996,1,0.0363732699585788,SEO,Retention,1,1513,17,1
12384,24,18–24,Male,74051,9,1,0.2910628681419444,1,0.1183789224295412,Email,Conversion,9,3465,35,1
12385,69,65+,Female,80639,6,0,0.2407167224315916,1,0.115101740307705,PPC,Consideration,0,1638,23,1
12386,29,25–34,Female,23159,1,5,0.0197939303562592,1,0.0658403322767842,Social Media,Retention,0,3128,33,0
12387,33,25–34,Female,91192,17,3,0.2636568821304708,1,0.1240108158741614,Referral,Awareness,6,1310,41,1
12388,33,25–34,Male,86988,9,3,0.146789951990182,1,0.0934797083339889,SEO,Consideration,8,1940,37,1
12389,60,55–64,Female,127739,18,9,0.1157827292272071,1,0.1630507292435594,Referral,Retention,9,486,10,1
12390,53,45–54,Male,38706,2,9,0.1105544668328095,1,0.1163023889490371,Social Media,Awareness,3,636,9,1
12391,30,25–34,Male,29862,5,0,0.1825918333812707,1,0.1873989314058974,PPC,Retention,8,2848,28,1
12392,24,18–24,Female,30219,9,5,0.1638738313478211,1,0.1084167639931458,PPC,Awareness,3,89,48,1
12393,53,45–54,Female,109017,19,2,0.2004219008087962,1,0.1786241075998749,Social Media,Conversion,8,1937,39,1
12394,64,55–64,Male,54536,9,6,0.1763560248616135,1,0.1088997762226794,Referral,Consideration,8,2911,5,1
12395,68,65+,Male,91632,12,0,0.0517439267040983,1,0.1160266126916632,SEO,Conversion,6,354,47,0
12396,26,25–34,Female,123489,9,7,0.0845984425399122,1,0.0796935191365614,Email,Conversion,6,1661,9,0
12397,49,45–54,Female,97391,18,8,0.2538985759095319,1,0.0860321334575068,PPC,Consideration,8,1463,29,1
12398,28,25–34,Male,82886,13,3,0.2023449692617326,1,0.1872892825854063,Social Media,Conversion,6,3484,27,1
12399,25,25–34,Female,128798,10,4,0.1400361813702749,1,0.0524236563763021,Referral,Conversion,6,258,28,1
12400,50,45–54,Female,99996,19,7,0.0629544152318209,1,0.0330769671178367,SEO,Retention,2,2194,24,0
12401,40,35–44,Female,53937,15,4,0.0122304004334204,1,0.1677400732427487,Referral,Awareness,6,3372,35,0
12402,42,35–44,Female,41094,2,9,0.1004473469246992,1,0.1196130519515271,SEO,Conversion,4,1930,26,1
12403,25,25–34,Male,145312,12,3,0.0259056175087339,0,0.0640829897476798,Email,Consideration,1,466,33,0
12404,62,55–64,Female,124894,13,4,0.149862398595362,1,0.0921560418550416,Email,Retention,6,2865,33,1
12405,39,35–44,Female,135074,8,1,0.2483224212998804,1,0.1097319930876807,Social Media,Awareness,0,691,31,1
12406,21,18–24,Female,137118,3,9,0.0927656118008662,1,0.1225066487989225,Social Media,Conversion,4,3826,43,0
12407,57,55–64,Female,47924,13,1,0.2558487068509643,1,0.16599969435831,SEO,Conversion,6,664,3,1
12408,20,18–24,Female,103325,10,0,0.2143236748651109,1,0.0849269422166429,SEO,Consideration,6,2004,47,1
12409,46,45–54,Male,20123,11,3,0.0463260755129109,1,0.138535591513022,SEO,Conversion,4,3274,33,0
12410,58,55–64,Male,73149,16,9,0.1969229484681791,1,0.1686057250151867,SEO,Consideration,6,3727,15,1
12411,46,45–54,Male,133930,15,7,0.0539871441186075,1,0.1703169566320255,Email,Conversion,7,4981,46,0
12412,51,45–54,Female,91445,0,9,0.1998893668797264,1,0.0583065889569206,Social Media,Conversion,9,4633,45,1
12413,51,45–54,Female,51854,15,9,0.0513872005711507,1,0.0765328784075233,Social Media,Consideration,4,4937,10,0
12414,45,45–54,Female,80796,17,9,0.1238282961445141,1,0.1230321465098207,PPC,Awareness,9,3398,14,1
12415,30,25–34,Male,89432,10,9,0.1743123383690761,1,0.1782967543369197,Social Media,Retention,5,644,37,1
12416,32,25–34,Female,78968,1,1,0.0246085097129431,1,0.1601847564714602,Social Media,Consideration,6,1024,29,0
12417,40,35–44,Female,60834,15,6,0.0544594200078129,1,0.120952951269082,Referral,Awareness,6,1949,26,0
12418,61,55–64,Female,127677,15,7,0.1029185592651514,1,0.1969093898185303,Referral,Awareness,4,252,15,1
12419,43,35–44,Male,37111,3,9,0.1440728248738398,1,0.0934075735904539,PPC,Consideration,1,3047,0,1
12420,21,18–24,Male,92575,0,0,0.2589613152372159,1,0.1700656085253869,SEO,Retention,5,1043,24,1
12421,43,35–44,Female,130380,10,2,0.0643091956226548,1,0.1654998721948598,PPC,Consideration,4,1882,27,0
12422,57,55–64,Female,44099,6,5,0.1107665756457324,1,0.1825272792173535,PPC,Conversion,5,229,42,1
12423,26,25–34,Male,89206,5,6,0.1479751085212523,1,0.1976588874547903,Email,Conversion,2,654,13,1
12424,22,18–24,Female,70293,5,4,0.0957757812369169,0,0.1041823725401674,Social Media,Awareness,0,4654,33,0
12425,49,45–54,Male,128871,19,6,0.1914668558290525,1,0.0471696332536446,Email,Conversion,8,3398,47,1
12426,37,35–44,Female,138719,17,5,0.0844147060850313,1,0.0975701177973487,Social Media,Retention,9,4576,3,0
12427,67,65+,Female,35029,7,6,0.2339816221228405,1,0.1722381266272321,PPC,Consideration,0,1964,13,1
12428,28,25–34,Male,51811,5,3,0.1564946875068431,1,0.1688602605085319,Social Media,Retention,9,54,15,1
12429,32,25–34,Female,35793,7,1,0.0350284162037219,1,0.0738342824414938,SEO,Awareness,8,1411,14,0
12430,49,45–54,Male,126854,2,7,0.1918296796172677,1,0.018988293322148,SEO,Conversion,9,4509,33,1
12431,45,45–54,Male,68106,3,0,0.1750806161016396,1,0.1068699985869862,PPC,Conversion,3,2018,12,1
12432,39,35–44,Female,105662,5,3,0.108193232719935,1,0.1000791765249742,Referral,Consideration,7,194,16,1
12433,58,55–64,Male,104764,16,3,0.0132355527328161,0,0.026295155777655,SEO,Retention,5,2373,27,0
12434,34,25–34,Male,147418,0,0,0.068203447230568,0,0.161029091587483,PPC,Retention,7,439,9,0
12435,43,35–44,Male,104131,14,7,0.1276557633758822,1,0.0638821520483247,Email,Consideration,7,2662,46,1
12436,61,55–64,Male,20972,14,5,0.0679750698000562,1,0.1326928975130816,Referral,Conversion,1,1922,16,0
12437,24,18–24,Male,20360,11,1,0.1774724250725065,1,0.0292826939044499,SEO,Awareness,2,455,7,1
12438,59,55–64,Male,22632,5,3,0.2165742192386144,1,0.1735336028528245,PPC,Awareness,8,2649,1,1
12439,43,35–44,Female,55958,19,6,0.2582451204577423,1,0.150462155599481,PPC,Consideration,1,2994,0,1
12440,42,35–44,Male,123252,4,8,0.1976249594182871,1,0.0838003147059464,Email,Consideration,3,4489,4,1
12441,27,25–34,Female,100882,6,6,0.2098126741638956,1,0.1296029003714146,Email,Consideration,0,1376,34,1
12442,62,55–64,Male,133858,7,1,0.186448140916852,1,0.0456162396102592,Referral,Retention,3,2680,21,1
12443,36,35–44,Male,38008,9,0,0.295790956707684,1,0.1972302732821995,SEO,Conversion,2,3093,42,1
12444,28,25–34,Male,97656,6,9,0.0856901650331733,1,0.1612605279978065,PPC,Conversion,3,3930,15,0
12445,30,25–34,Female,50283,6,6,0.0872150173486999,1,0.1598986005831151,Referral,Consideration,2,2406,8,0
12446,25,25–34,Female,70908,13,8,0.0466367560123393,1,0.0391422413397964,Referral,Awareness,4,101,35,0
12447,57,55–64,Female,27818,3,1,0.1508484545021644,0,0.0133693697298338,Email,Retention,3,2190,8,1
12448,21,18–24,Male,90655,9,2,0.0378868940529673,1,0.1212205598762303,PPC,Consideration,8,4532,13,0
12449,64,55–64,Female,50579,12,3,0.08834251310045,0,0.037382916249564,Social Media,Retention,4,4826,9,0
12450,48,45–54,Male,75178,6,8,0.1499774693437035,1,0.1582823567328805,Email,Consideration,4,1024,21,1
12451,45,45–54,Male,77584,2,6,0.287702728619705,1,0.0890544666338667,PPC,Retention,1,1790,15,1
12452,28,25–34,Female,85020,4,1,0.2895057682136485,1,0.074332907307612,Referral,Awareness,3,872,40,1
12453,60,55–64,Male,131257,17,3,0.2256846678996011,1,0.023993359867725,Referral,Awareness,3,4660,2,1
12454,18,18–24,Female,133204,6,3,0.1228825468569486,1,0.1992523651894781,SEO,Awareness,4,4486,27,1
12455,66,65+,Male,115373,5,3,0.2608967692791983,1,0.1916420482735071,Social Media,Awareness,4,1062,29,1
12456,64,55–64,Female,141663,7,9,0.2638821825532156,1,0.0350034124833017,Email,Conversion,3,216,28,1
12457,69,65+,Female,20975,6,6,0.2739572404310001,1,0.0732342047944834,SEO,Conversion,9,3352,0,1
12458,55,55–64,Female,83479,19,5,0.1956072639824117,1,0.0842496322246752,SEO,Retention,1,4816,27,1
12459,41,35–44,Male,36265,10,1,0.0685199107262853,1,0.0663922048419631,Social Media,Consideration,6,3188,21,0
12460,64,55–64,Male,83518,9,9,0.0364134241034976,1,0.1875490263344205,Email,Conversion,9,4771,31,0
12461,48,45–54,Female,24318,5,1,0.2752848961716377,0,0.1470549475141961,Email,Consideration,1,828,10,1
12462,58,55–64,Male,140611,17,2,0.0261083713552648,1,0.1916241170628723,Referral,Retention,6,488,25,0
